biomass,minProd,maxProd,ko1,ko2,ko3,ko4,ko5
0.373506274549892,0.389482812000017,0.390207522938039,ALATA_D2,EX_fum_e/FUMtex,FUM,CITtex,EX_o2_e/O2tex
0.373506274549895,0.389482811999978,0.390207522936676,EX_fum_e/FUMtex,FUM,PGMT,CITtex,EX_o2_e/O2tex
1.11104292034886,1.15854191200001,1.1619707715833,EX_fum_e/FUMtex,FUM,PGMT,CITtex,EX_12ppd__R_e/12PPDRtpp/12PPDRtex
1.11104292034886,1.15854191199992,1.16197077158127,ALATA_D2,EX_fum_e/FUMtex,FUM,PGMT,EX_12ppd__R_e/12PPDRtpp/12PPDRtex
1.11104292034886,1.15854191200002,1.16197077158278,ALATA_D2,EX_fum_e/FUMtex,EX_pyr_e/PYRt2rpp/PYRtex,FUM,EX_12ppd__R_e/12PPDRtpp/12PPDRtex
1.11104292034886,1.15854191200002,1.1619707715819,EX_fum_e/FUMtex,EX_pyr_e/PYRt2rpp/PYRtex,FUM,PDX5POi,EX_12ppd__R_e/12PPDRtpp/12PPDRtex
1.11104292034886,1.15854191200007,1.16197077158291,EX_fum_e/FUMtex,FBA,FUM,PDX5POi,EX_12ppd__R_e/12PPDRtpp/12PPDRtex
1.11104292034886,1.15854191200003,1.16197077158698,EX_fum_e/FUMtex,FBA,FUM,EX_12ppd__R_e/12PPDRtpp/12PPDRtex,EX_4abzglu_e/4ABZGLUtex/4ABZGLUtr/4ABZGLUH
1.11104292034886,1.15854191199998,1.16197077158183,EX_fum_e/FUMtex,FUM,PPM2/DRPA,EX_12ppd__R_e/12PPDRtpp/12PPDRtex,EX_4abzglu_e/4ABZGLUtex/4ABZGLUtr/4ABZGLUH
1.11104292034886,1.15854191199993,1.1619707715841,EX_fum_e/FUMtex,FUM,PPM2/DRPA,EX_12ppd__R_e/12PPDRtpp/12PPDRtex,MINCYCtex/MINCYCtpp
1.11104292034885,1.15854191200002,1.16197077158147,EX_fum_e/FUMtex,EX_leu__L_e/LEUtex,FUM,EX_12ppd__R_e/12PPDRtpp/12PPDRtex,MINCYCtex/MINCYCtpp
1.11104292034886,1.15854191200003,1.1619707715846,EX_fum_e/FUMtex,RPE,EX_leu__L_e/LEUtex,FUM,MINCYCtex/MINCYCtpp
1.11104292034886,1.158541912,1.161970771582,EX_fum_e/FUMtex,RPE,EX_leu__L_e/LEUtex,FUM,EX_glyc3p_e/GLYC3Ptex
1.11104292034887,1.158541912,1.1619707715842,EX_fum_e/FUMtex,ALATA_L,EX_leu__L_e/LEUtex,FUM,EX_glyc3p_e/GLYC3Ptex
1.11104292034886,1.15854191200003,1.16197077158688,EX_fum_e/FUMtex,ALATA_L,FUM,EX_glyc3p_e/GLYC3Ptex,EX_hom__L_e/HOMtex/HOMt2pp
0.960751679267729,2.17955822387854,2.25296695520898,EX_ac_e/ACtex,EX_fum_e/FUMtex,FUM,EX_glyc3p_e/GLYC3Ptex,EX_hom__L_e/HOMtex/HOMt2pp
0.960751679267723,2.17955822388296,2.25296695521636,EX_ac_e/ACtex,EX_fum_e/FUMtex,EX_glcn_e/GLCNtex,FUM,EX_hom__L_e/HOMtex/HOMt2pp
1.08313967425267,1.12944801520002,1.13286156554331,EX_fum_e/FUMtex,EX_glcn_e/GLCNtex,PGI,FUM,EX_hom__L_e/HOMtex/HOMt2pp
1.08313967425268,1.12944801519999,1.13286156554912,EX_fum_e/FUMtex,EX_glcn_e/GLCNtex,PGI,FUM,ICL
1.11104292034886,1.15854191200002,1.16197077158409,EX_fum_e/FUMtex,EX_glcn_e/GLCNtex,FUM,XYLI2,ICL
1.11104292034886,1.15854191199998,1.16082781838808,EX_fum_e/FUMtex,EX_glcn_e/GLCNtex,FUM,ASPT,XYLI2
1.11104292034885,1.15854191200002,1.16082781838956,EX_fum_e/FUMtex,FUM,ASPT,XYLI2,HPYRP
1.11103668061962,1.15854191199995,1.16049550594373,EX_fum_e/FUMtex,PPM,FUM,ASPT,HPYRP
1.11103668061962,1.15854191200002,1.16147230291505,EX_ala__L_e/ALAtex,EX_fum_e/FUMtex,PPM,FUM,HPYRP
1.11104292034885,1.158541912,1.16197077158358,EX_ala__L_e/ALAtex,EX_fum_e/FUMtex,FUM,EX_12ppd__R_e/12PPDRtpp/12PPDRtex,HPYRP
1.11104292034886,1.15854191199994,1.16197077158125,EX_ala__L_e/ALAtex,EX_asp__L_e/ASPtex,EX_fum_e/FUMtex,FUM,EX_12ppd__R_e/12PPDRtpp/12PPDRtex
1.11104292034886,1.15854191199999,1.16197077158712,EX_ala__L_e/ALAtex,EX_asp__L_e/ASPtex,EX_fum_e/FUMtex,FUM,EX_5dglcn_e/5DGLCNtex/5DGLCNt2rpp
1.11104292034886,1.15854191200001,1.16197077158428,EX_asp__L_e/ASPtex,EX_fum_e/FUMtex,FUM,EX_12ppd__S_e/12PPDStex/12PPDStpp,EX_5dglcn_e/5DGLCNtex/5DGLCNt2rpp
1.11104292034887,1.15854191199997,1.16197077158272,EX_asp__L_e/ASPtex,EX_fum_e/FUMtex,FUM,EX_12ppd__S_e/12PPDStex/12PPDStpp,GAPP
1.11104292034886,1.15854191200002,1.16197077158402,EX_asp__L_e/ASPtex,EX_fum_e/FUMtex,FUM,GLDBRAN2,GAPP
0.748369399428407,0.78032125360004,0.78517414147805,EX_asp__L_e/ASPtex,EX_fum_e/FUMtex,FUM,PPC,GLDBRAN2
0.748369399428406,0.780321253600001,0.785174141476066,EX_asp__L_e/ASPtex,EX_fum_e/FUMtex,EX_xan_e/XANtex,FUM,PPC
1.11104292034886,1.15854191200002,1.16197077158414,EX_asp__L_e/ASPtex,EX_fum_e/FUMtex,EX_xan_e/XANtex,FUM,
1.11104292034885,1.158541912,1.16197077158179,EX_fum_e/FUMtex,EX_xan_e/XANtex,FUM,EX_uri_e/URItex,
1.08313967425268,1.12944801519999,1.13286156554596,EX_fum_e/FUMtex,PGI,EX_xan_e/XANtex,FUM,EX_uri_e/URItex
1.08313967425268,1.12944801519996,1.13286156554411,EX_fum_e/FUMtex,PGI,EX_xan_e/XANtex,FUM,ALKP
1.11104292034886,1.15854191200001,1.16197077158076,EX_fum_e/FUMtex,EX_xan_e/XANtex,FUM,ALKP,GLCtex_copy2
